"activity"	"subject"	"variables"	"mean"
"SITTING"	"1"	"fbodyaccmeanfreqx"	-0.0495135975489362
"STANDING"	"1"	"fbodyaccmeanfreqx"	0.0865153619088679
"WALKING"	"1"	"fbodyaccmeanfreqx"	-0.207548374494737
"WALKING_DOWNSTAIRS"	"1"	"fbodyaccmeanfreqx"	-0.307395198687755
"WALKING_UPSTAIRS"	"1"	"fbodyaccmeanfreqx"	-0.418735000377359
"LAYING"	"2"	"fbodyaccmeanfreqx"	-0.146482792591667
"SITTING"	"2"	"fbodyaccmeanfreqx"	0.08519282071
"STANDING"	"2"	"fbodyaccmeanfreqx"	0.108519182924074
"WALKING"	"2"	"fbodyaccmeanfreqx"	-0.14579548970339
"WALKING_DOWNSTAIRS"	"2"	"fbodyaccmeanfreqx"	-0.273711609659574
"WALKING_UPSTAIRS"	"2"	"fbodyaccmeanfreqx"	-0.281748011416667
"LAYING"	"3"	"fbodyaccmeanfreqx"	-0.0739526439887097
"SITTING"	"3"	"fbodyaccmeanfreqx"	0.0312989368846154
"STANDING"	"3"	"fbodyaccmeanfreqx"	-0.087024832195082
"WALKING"	"3"	"fbodyaccmeanfreqx"	-0.246614196618966
"WALKING_DOWNSTAIRS"	"3"	"fbodyaccmeanfreqx"	-0.325863694730612
"WALKING_UPSTAIRS"	"3"	"fbodyaccmeanfreqx"	-0.461249740508475
"LAYING"	"4"	"fbodyaccmeanfreqx"	-0.274194618766667
"SITTING"	"4"	"fbodyaccmeanfreqx"	0.037381761194
"STANDING"	"4"	"fbodyaccmeanfreqx"	0.0620999958378571
"WALKING"	"4"	"fbodyaccmeanfreqx"	-0.13859163673
"WALKING_DOWNSTAIRS"	"4"	"fbodyaccmeanfreqx"	-0.342285696395556
"WALKING_UPSTAIRS"	"4"	"fbodyaccmeanfreqx"	-0.486811749615385
"LAYING"	"5"	"fbodyaccmeanfreqx"	-0.135632454076923
"SITTING"	"5"	"fbodyaccmeanfreqx"	-0.0209330490795455
"STANDING"	"5"	"fbodyaccmeanfreqx"	-0.0164066779678571
"WALKING"	"5"	"fbodyaccmeanfreqx"	-0.322382010942857
"WALKING_DOWNSTAIRS"	"5"	"fbodyaccmeanfreqx"	-0.45352450106383
"WALKING_UPSTAIRS"	"5"	"fbodyaccmeanfreqx"	-0.427706137489362
"LAYING"	"6"	"fbodyaccmeanfreqx"	-0.219729934157895
"SITTING"	"6"	"fbodyaccmeanfreqx"	0.00304695404363636
"STANDING"	"6"	"fbodyaccmeanfreqx"	0.0664521774298246
"WALKING"	"6"	"fbodyaccmeanfreqx"	-0.196841736649123
"WALKING_DOWNSTAIRS"	"6"	"fbodyaccmeanfreqx"	-0.41164933625
"WALKING_UPSTAIRS"	"6"	"fbodyaccmeanfreqx"	-0.44512058675098
"LAYING"	"7"	"fbodyaccmeanfreqx"	-0.635913046346154
"SITTING"	"7"	"fbodyaccmeanfreqx"	-0.0334312226625
"STANDING"	"7"	"fbodyaccmeanfreqx"	-0.079704728245283
"WALKING"	"7"	"fbodyaccmeanfreqx"	-0.313727371842105
"WALKING_DOWNSTAIRS"	"7"	"fbodyaccmeanfreqx"	-0.365650549446809
"WALKING_UPSTAIRS"	"7"	"fbodyaccmeanfreqx"	-0.432684590196078
"LAYING"	"8"	"fbodyaccmeanfreqx"	-0.307248374366667
"SITTING"	"8"	"fbodyaccmeanfreqx"	-0.164187373097826
"STANDING"	"8"	"fbodyaccmeanfreqx"	0.0231155666555556
"WALKING"	"8"	"fbodyaccmeanfreqx"	-0.380892405770833
"WALKING_DOWNSTAIRS"	"8"	"fbodyaccmeanfreqx"	-0.200757851
"WALKING_UPSTAIRS"	"8"	"fbodyaccmeanfreqx"	-0.290117827804878
"LAYING"	"9"	"fbodyaccmeanfreqx"	-0.4459627774628
"SITTING"	"9"	"fbodyaccmeanfreqx"	-0.109383841734
"STANDING"	"9"	"fbodyaccmeanfreqx"	-0.105711680368889
"WALKING"	"9"	"fbodyaccmeanfreqx"	-0.310727563365385
"WALKING_DOWNSTAIRS"	"9"	"fbodyaccmeanfreqx"	-0.440633905714286
"WALKING_UPSTAIRS"	"9"	"fbodyaccmeanfreqx"	-0.341219678720408
"LAYING"	"10"	"fbodyaccmeanfreqx"	-0.14052022862069
"SITTING"	"10"	"fbodyaccmeanfreqx"	-0.0826140728898148
"STANDING"	"10"	"fbodyaccmeanfreqx"	0.159123629063636
"WALKING"	"10"	"fbodyaccmeanfreqx"	-0.26332591785283
"WALKING_DOWNSTAIRS"	"10"	"fbodyaccmeanfreqx"	-0.321679050052632
"WALKING_UPSTAIRS"	"10"	"fbodyaccmeanfreqx"	-0.300390927148936
"LAYING"	"11"	"fbodyaccmeanfreqx"	-0.0637709766210526
"SITTING"	"11"	"fbodyaccmeanfreqx"	-0.050340397354717
"STANDING"	"11"	"fbodyaccmeanfreqx"	0.0890102416978723
"WALKING"	"11"	"fbodyaccmeanfreqx"	-0.37360793220339
"WALKING_DOWNSTAIRS"	"11"	"fbodyaccmeanfreqx"	-0.400296382043478
"WALKING_UPSTAIRS"	"11"	"fbodyaccmeanfreqx"	-0.52447937047037
"LAYING"	"12"	"fbodyaccmeanfreqx"	-0.235607185033333
"SITTING"	"12"	"fbodyaccmeanfreqx"	0.0326699716633333
"STANDING"	"12"	"fbodyaccmeanfreqx"	0.0636237568327869
"WALKING"	"12"	"fbodyaccmeanfreqx"	-0.26142601202
"WALKING_DOWNSTAIRS"	"12"	"fbodyaccmeanfreqx"	-0.332249174152174
"WALKING_UPSTAIRS"	"12"	"fbodyaccmeanfreqx"	-0.420235639230769
"LAYING"	"13"	"fbodyaccmeanfreqx"	-0.262990626162903
"SITTING"	"13"	"fbodyaccmeanfreqx"	-0.00935147348163265
"STANDING"	"13"	"fbodyaccmeanfreqx"	0.0328062514403509
"WALKING"	"13"	"fbodyaccmeanfreqx"	-0.231462709105263
"WALKING_DOWNSTAIRS"	"13"	"fbodyaccmeanfreqx"	-0.385554490319149
"WALKING_UPSTAIRS"	"13"	"fbodyaccmeanfreqx"	-0.480080060363636
"LAYING"	"14"	"fbodyaccmeanfreqx"	-0.442950364647059
"SITTING"	"14"	"fbodyaccmeanfreqx"	-0.145044030516667
"STANDING"	"14"	"fbodyaccmeanfreqx"	-0.245905018933333
"WALKING"	"14"	"fbodyaccmeanfreqx"	-0.358804611016949
"WALKING_DOWNSTAIRS"	"14"	"fbodyaccmeanfreqx"	-0.349609935577778
"WALKING_UPSTAIRS"	"14"	"fbodyaccmeanfreqx"	-0.389133559537037
"LAYING"	"15"	"fbodyaccmeanfreqx"	-0.148912121697222
"SITTING"	"15"	"fbodyaccmeanfreqx"	-4.22904796610179e-05
"STANDING"	"15"	"fbodyaccmeanfreqx"	0.0627177564339623
"WALKING"	"15"	"fbodyaccmeanfreqx"	-0.395518048333333
"WALKING_DOWNSTAIRS"	"15"	"fbodyaccmeanfreqx"	-0.445576739047619
"WALKING_UPSTAIRS"	"15"	"fbodyaccmeanfreqx"	-0.505013560208333
"LAYING"	"16"	"fbodyaccmeanfreqx"	-0.34641362517
"SITTING"	"16"	"fbodyaccmeanfreqx"	-0.00757859632753623
"STANDING"	"16"	"fbodyaccmeanfreqx"	-0.0162371376025641
"WALKING"	"16"	"fbodyaccmeanfreqx"	-0.350681958176471
"WALKING_DOWNSTAIRS"	"16"	"fbodyaccmeanfreqx"	-0.447958436170213
"WALKING_UPSTAIRS"	"16"	"fbodyaccmeanfreqx"	-0.438031145882353
"LAYING"	"17"	"fbodyaccmeanfreqx"	-0.115141826580282
"SITTING"	"17"	"fbodyaccmeanfreqx"	0.0284866289765625
"STANDING"	"17"	"fbodyaccmeanfreqx"	-0.0325532545820513
"WALKING"	"17"	"fbodyaccmeanfreqx"	-0.414940955557377
"WALKING_DOWNSTAIRS"	"17"	"fbodyaccmeanfreqx"	-0.514562240434783
"WALKING_UPSTAIRS"	"17"	"fbodyaccmeanfreqx"	-0.5292345090625
"LAYING"	"18"	"fbodyaccmeanfreqx"	-0.0975278056098923
"SITTING"	"18"	"fbodyaccmeanfreqx"	0.0512363267736842
"STANDING"	"18"	"fbodyaccmeanfreqx"	0.0156695760694521
"WALKING"	"18"	"fbodyaccmeanfreqx"	-0.362107081928571
"WALKING_DOWNSTAIRS"	"18"	"fbodyaccmeanfreqx"	-0.435841503272727
"WALKING_UPSTAIRS"	"18"	"fbodyaccmeanfreqx"	-0.517596843103448
"LAYING"	"19"	"fbodyaccmeanfreqx"	-0.25318866264
"SITTING"	"19"	"fbodyaccmeanfreqx"	-0.315288055164384
"STANDING"	"19"	"fbodyaccmeanfreqx"	0.0424164044835616
"WALKING"	"19"	"fbodyaccmeanfreqx"	-0.176447542226923
"WALKING_DOWNSTAIRS"	"19"	"fbodyaccmeanfreqx"	-0.323137202076923
"WALKING_UPSTAIRS"	"19"	"fbodyaccmeanfreqx"	-0.344101732195
"LAYING"	"20"	"fbodyaccmeanfreqx"	-0.213034275557353
"SITTING"	"20"	"fbodyaccmeanfreqx"	-0.0618890358893939
"STANDING"	"20"	"fbodyaccmeanfreqx"	-0.0732793888890411
"WALKING"	"20"	"fbodyaccmeanfreqx"	-0.227319943784314
"WALKING_DOWNSTAIRS"	"20"	"fbodyaccmeanfreqx"	-0.497514721777778
"WALKING_UPSTAIRS"	"20"	"fbodyaccmeanfreqx"	-0.448492302764706
"LAYING"	"21"	"fbodyaccmeanfreqx"	-0.5170305295
"SITTING"	"21"	"fbodyaccmeanfreqx"	0.0879110564870588
"STANDING"	"21"	"fbodyaccmeanfreqx"	-0.0850076160265618
"WALKING"	"21"	"fbodyaccmeanfreqx"	-0.159448399551923
"WALKING_DOWNSTAIRS"	"21"	"fbodyaccmeanfreqx"	-0.437231469111111
"WALKING_UPSTAIRS"	"21"	"fbodyaccmeanfreqx"	-0.417990596617021
"LAYING"	"22"	"fbodyaccmeanfreqx"	-0.224663531040542
"SITTING"	"22"	"fbodyaccmeanfreqx"	-0.162725371198387
"STANDING"	"22"	"fbodyaccmeanfreqx"	0.00672335972539683
"WALKING"	"22"	"fbodyaccmeanfreqx"	-0.2183853882
"WALKING_DOWNSTAIRS"	"22"	"fbodyaccmeanfreqx"	-0.367713771944444
"WALKING_UPSTAIRS"	"22"	"fbodyaccmeanfreqx"	-0.21396827747619
"LAYING"	"23"	"fbodyaccmeanfreqx"	-0.424151160897222
"SITTING"	"23"	"fbodyaccmeanfreqx"	0.0459466909620588
"STANDING"	"23"	"fbodyaccmeanfreqx"	-0.00428156514117647
"WALKING"	"23"	"fbodyaccmeanfreqx"	-0.271218699661017
"WALKING_DOWNSTAIRS"	"23"	"fbodyaccmeanfreqx"	-0.23469362537037
"WALKING_UPSTAIRS"	"23"	"fbodyaccmeanfreqx"	-0.416950400284314
"LAYING"	"24"	"fbodyaccmeanfreqx"	-0.401945415305556
"SITTING"	"24"	"fbodyaccmeanfreqx"	-0.0165992981941176
"STANDING"	"24"	"fbodyaccmeanfreqx"	0.105320736681159
"WALKING"	"24"	"fbodyaccmeanfreqx"	-0.312046342362069
"WALKING_DOWNSTAIRS"	"24"	"fbodyaccmeanfreqx"	-0.541663870181818
"WALKING_UPSTAIRS"	"24"	"fbodyaccmeanfreqx"	-0.502463282542373
"LAYING"	"25"	"fbodyaccmeanfreqx"	-0.403359505161644
"SITTING"	"25"	"fbodyaccmeanfreqx"	-0.0316398345215385
"STANDING"	"25"	"fbodyaccmeanfreqx"	0.03435282285
"WALKING"	"25"	"fbodyaccmeanfreqx"	-0.347641742675676
"WALKING_DOWNSTAIRS"	"25"	"fbodyaccmeanfreqx"	-0.554632665344828
"WALKING_UPSTAIRS"	"25"	"fbodyaccmeanfreqx"	-0.593367433030769
"LAYING"	"26"	"fbodyaccmeanfreqx"	-0.210237992646053
"SITTING"	"26"	"fbodyaccmeanfreqx"	-0.14901757589359
"STANDING"	"26"	"fbodyaccmeanfreqx"	0.0910191269432432
"WALKING"	"26"	"fbodyaccmeanfreqx"	-0.299293909932203
"WALKING_DOWNSTAIRS"	"26"	"fbodyaccmeanfreqx"	-0.5514383554
"WALKING_UPSTAIRS"	"26"	"fbodyaccmeanfreqx"	-0.384393859890909
"LAYING"	"27"	"fbodyaccmeanfreqx"	-0.173719387825676
"SITTING"	"27"	"fbodyaccmeanfreqx"	-0.0585153003971429
"STANDING"	"27"	"fbodyaccmeanfreqx"	0.13780485515
"WALKING"	"27"	"fbodyaccmeanfreqx"	-0.301660253842105
"WALKING_DOWNSTAIRS"	"27"	"fbodyaccmeanfreqx"	-0.390366905
"WALKING_UPSTAIRS"	"27"	"fbodyaccmeanfreqx"	-0.465425792352941
"LAYING"	"28"	"fbodyaccmeanfreqx"	-0.33011001977875
"SITTING"	"28"	"fbodyaccmeanfreqx"	-0.0155481277013889
"STANDING"	"28"	"fbodyaccmeanfreqx"	0.000355352684810127
"WALKING"	"28"	"fbodyaccmeanfreqx"	-0.375046889351852
"WALKING_DOWNSTAIRS"	"28"	"fbodyaccmeanfreqx"	-0.351195267608696
"WALKING_UPSTAIRS"	"28"	"fbodyaccmeanfreqx"	-0.378981881019608
"LAYING"	"29"	"fbodyaccmeanfreqx"	-0.0876059706014493
"SITTING"	"29"	"fbodyaccmeanfreqx"	-0.02866874131
"STANDING"	"29"	"fbodyaccmeanfreqx"	0.128678489443077
"WALKING"	"29"	"fbodyaccmeanfreqx"	-0.313574137584906
"WALKING_DOWNSTAIRS"	"29"	"fbodyaccmeanfreqx"	-0.403870434583333
"WALKING_UPSTAIRS"	"29"	"fbodyaccmeanfreqx"	-0.43825767622449
"LAYING"	"30"	"fbodyaccmeanfreqx"	-0.222958352901429
"SITTING"	"30"	"fbodyaccmeanfreqx"	-0.122700486687097
"STANDING"	"30"	"fbodyaccmeanfreqx"	-0.0532792165508475
"WALKING"	"30"	"fbodyaccmeanfreqx"	-0.3463571356
"WALKING_DOWNSTAIRS"	"30"	"fbodyaccmeanfreqx"	-0.463302877096774
"WALKING_UPSTAIRS"	"30"	"fbodyaccmeanfreqx"	-0.590261485846154
"LAYING"	"1"	"fbodyaccmeanfreqy"	0.097534841586
"SITTING"	"1"	"fbodyaccmeanfreqy"	0.0759460768510638
"STANDING"	"1"	"fbodyaccmeanfreqy"	0.117478948718868
"WALKING"	"1"	"fbodyaccmeanfreqy"	0.113093646103158
"WALKING_DOWNSTAIRS"	"1"	"fbodyaccmeanfreqy"	0.0632200839346939
"WALKING_UPSTAIRS"	"1"	"fbodyaccmeanfreqy"	-0.160697213516981
"LAYING"	"2"	"fbodyaccmeanfreqy"	0.2572894655
"SITTING"	"2"	"fbodyaccmeanfreqy"	0.150193956163043
"STANDING"	"2"	"fbodyaccmeanfreqy"	0.0623378066683333
"WALKING"	"2"	"fbodyaccmeanfreqy"	0.198586466508475
"WALKING_DOWNSTAIRS"	"2"	"fbodyaccmeanfreqy"	0.0119309606468085
"WALKING_UPSTAIRS"	"2"	"fbodyaccmeanfreqy"	-0.0618894458958333
"LAYING"	"3"	"fbodyaccmeanfreqy"	0.238470751435484
"SITTING"	"3"	"fbodyaccmeanfreqy"	-0.00661630574807692
"STANDING"	"3"	"fbodyaccmeanfreqy"	-0.128180130065574
"WALKING"	"3"	"fbodyaccmeanfreqy"	0.171743003017241
"WALKING_DOWNSTAIRS"	"3"	"fbodyaccmeanfreqy"	0.0529065241102041
"WALKING_UPSTAIRS"	"3"	"fbodyaccmeanfreqy"	-0.100019162177966
"LAYING"	"4"	"fbodyaccmeanfreqy"	0.366231448994444
"SITTING"	"4"	"fbodyaccmeanfreqy"	0.07878600934
"STANDING"	"4"	"fbodyaccmeanfreqy"	-0.0669875048642857
"WALKING"	"4"	"fbodyaccmeanfreqy"	0.0123477342916667
"WALKING_DOWNSTAIRS"	"4"	"fbodyaccmeanfreqy"	0.213581745013333
"WALKING_UPSTAIRS"	"4"	"fbodyaccmeanfreqy"	-0.0662348475480769
"LAYING"	"5"	"fbodyaccmeanfreqy"	0.466528231788462
"SITTING"	"5"	"fbodyaccmeanfreqy"	0.0684590033636364
"STANDING"	"5"	"fbodyaccmeanfreqy"	-0.00894413194107143
"WALKING"	"5"	"fbodyaccmeanfreqy"	-0.00204051097321429
"WALKING_DOWNSTAIRS"	"5"	"fbodyaccmeanfreqy"	0.0363662394234043
"WALKING_UPSTAIRS"	"5"	"fbodyaccmeanfreqy"	-0.122487323859574
"LAYING"	"6"	"fbodyaccmeanfreqy"	0.348418746140351
"SITTING"	"6"	"fbodyaccmeanfreqy"	0.123381829747273
"STANDING"	"6"	"fbodyaccmeanfreqy"	-0.0866319977508772
"WALKING"	"6"	"fbodyaccmeanfreqy"	0.0220734188245614
"WALKING_DOWNSTAIRS"	"6"	"fbodyaccmeanfreqy"	0.021911178210625
"WALKING_UPSTAIRS"	"6"	"fbodyaccmeanfreqy"	-0.0948830032690196
"LAYING"	"7"	"fbodyaccmeanfreqy"	-0.0438292665807692
"SITTING"	"7"	"fbodyaccmeanfreqy"	0.0147166711666667
"STANDING"	"7"	"fbodyaccmeanfreqy"	-0.159730059003774
"WALKING"	"7"	"fbodyaccmeanfreqy"	0.160434129035088
"WALKING_DOWNSTAIRS"	"7"	"fbodyaccmeanfreqy"	-0.0314736615829787
"WALKING_UPSTAIRS"	"7"	"fbodyaccmeanfreqy"	-0.135079176790196
"LAYING"	"8"	"fbodyaccmeanfreqy"	0.00539754357407408
"SITTING"	"8"	"fbodyaccmeanfreqy"	0.107278338519565
"STANDING"	"8"	"fbodyaccmeanfreqy"	0.0771842726148148
"WALKING"	"8"	"fbodyaccmeanfreqy"	0.00356163764166667
"WALKING_DOWNSTAIRS"	"8"	"fbodyaccmeanfreqy"	0.0511555478315789
"WALKING_UPSTAIRS"	"8"	"fbodyaccmeanfreqy"	-0.100254405917073
"LAYING"	"9"	"fbodyaccmeanfreqy"	-0.215336752654
"SITTING"	"9"	"fbodyaccmeanfreqy"	-0.120093395898
"STANDING"	"9"	"fbodyaccmeanfreqy"	-0.00378721862222222
"WALKING"	"9"	"fbodyaccmeanfreqy"	0.0213195015442308
"WALKING_DOWNSTAIRS"	"9"	"fbodyaccmeanfreqy"	0.0625058243738095
"WALKING_UPSTAIRS"	"9"	"fbodyaccmeanfreqy"	-0.247086151469388
"LAYING"	"10"	"fbodyaccmeanfreqy"	0.200554088396552
"SITTING"	"10"	"fbodyaccmeanfreqy"	0.0279319737981482
"STANDING"	"10"	"fbodyaccmeanfreqy"	-0.0126234259545455
"WALKING"	"10"	"fbodyaccmeanfreqy"	0.243797496811321
"WALKING_DOWNSTAIRS"	"10"	"fbodyaccmeanfreqy"	0.0667192523289474
"WALKING_UPSTAIRS"	"10"	"fbodyaccmeanfreqy"	-0.0035449232893617
"LAYING"	"11"	"fbodyaccmeanfreqy"	0.251945472245614
"SITTING"	"11"	"fbodyaccmeanfreqy"	0.0967747743339623
"STANDING"	"11"	"fbodyaccmeanfreqy"	0.0557408976489362
"WALKING"	"11"	"fbodyaccmeanfreqy"	0.0128761033966102
"WALKING_DOWNSTAIRS"	"11"	"fbodyaccmeanfreqy"	-0.0561892264956522
"WALKING_UPSTAIRS"	"11"	"fbodyaccmeanfreqy"	-0.189232158777778
"LAYING"	"12"	"fbodyaccmeanfreqy"	0.19137270056
"SITTING"	"12"	"fbodyaccmeanfreqy"	0.00241516259019608
"STANDING"	"12"	"fbodyaccmeanfreqy"	-0.0493281733262295
"WALKING"	"12"	"fbodyaccmeanfreqy"	0.149107488714
"WALKING_DOWNSTAIRS"	"12"	"fbodyaccmeanfreqy"	0.0793321823326087
"WALKING_UPSTAIRS"	"12"	"fbodyaccmeanfreqy"	-0.105269653898077
"LAYING"	"13"	"fbodyaccmeanfreqy"	0.0363424960967742
"SITTING"	"13"	"fbodyaccmeanfreqy"	0.0253459476734694
"STANDING"	"13"	"fbodyaccmeanfreqy"	-0.0303584248157895
"WALKING"	"13"	"fbodyaccmeanfreqy"	0.0194304158877193
"WALKING_DOWNSTAIRS"	"13"	"fbodyaccmeanfreqy"	-0.014212010202766
"WALKING_UPSTAIRS"	"13"	"fbodyaccmeanfreqy"	-0.247165637745455
"LAYING"	"14"	"fbodyaccmeanfreqy"	-0.149752054909804
"SITTING"	"14"	"fbodyaccmeanfreqy"	-0.0904275272388889
"STANDING"	"14"	"fbodyaccmeanfreqy"	-0.138431166621667
"WALKING"	"14"	"fbodyaccmeanfreqy"	-0.143666881322034
"WALKING_DOWNSTAIRS"	"14"	"fbodyaccmeanfreqy"	-0.00777749593111111
"WALKING_UPSTAIRS"	"14"	"fbodyaccmeanfreqy"	-0.366543121851852
"LAYING"	"15"	"fbodyaccmeanfreqy"	0.240597438814583
"SITTING"	"15"	"fbodyaccmeanfreqy"	0.0966857195491525
"STANDING"	"15"	"fbodyaccmeanfreqy"	-0.0344990030962264
"WALKING"	"15"	"fbodyaccmeanfreqy"	0.0291755441388148
"WALKING_DOWNSTAIRS"	"15"	"fbodyaccmeanfreqy"	0.0233642533238095
"WALKING_UPSTAIRS"	"15"	"fbodyaccmeanfreqy"	-0.149770907839583
"LAYING"	"16"	"fbodyaccmeanfreqy"	-0.1830181401
"SITTING"	"16"	"fbodyaccmeanfreqy"	0.149987934068116
"STANDING"	"16"	"fbodyaccmeanfreqy"	0.0673569419466667
"WALKING"	"16"	"fbodyaccmeanfreqy"	-0.0270392028607843
"WALKING_DOWNSTAIRS"	"16"	"fbodyaccmeanfreqy"	-0.00264587983404255
"WALKING_UPSTAIRS"	"16"	"fbodyaccmeanfreqy"	-0.223644983547059
"LAYING"	"17"	"fbodyaccmeanfreqy"	0.0546075608732394
"SITTING"	"17"	"fbodyaccmeanfreqy"	0.135749049678125
"STANDING"	"17"	"fbodyaccmeanfreqy"	0.0455207736730769
"WALKING"	"17"	"fbodyaccmeanfreqy"	0.00857138068540984
"WALKING_DOWNSTAIRS"	"17"	"fbodyaccmeanfreqy"	-0.155801013828261
"WALKING_UPSTAIRS"	"17"	"fbodyaccmeanfreqy"	-0.15669437456875
"LAYING"	"18"	"fbodyaccmeanfreqy"	0.264460073876923
"SITTING"	"18"	"fbodyaccmeanfreqy"	0.171289880184211
"STANDING"	"18"	"fbodyaccmeanfreqy"	-0.0437104539219178
"WALKING"	"18"	"fbodyaccmeanfreqy"	0.0639302961089286
"WALKING_DOWNSTAIRS"	"18"	"fbodyaccmeanfreqy"	-0.14009430376
"WALKING_UPSTAIRS"	"18"	"fbodyaccmeanfreqy"	-0.249448649272414
"LAYING"	"19"	"fbodyaccmeanfreqy"	0.292492930166145
"SITTING"	"19"	"fbodyaccmeanfreqy"	-0.00741060234232877
"STANDING"	"19"	"fbodyaccmeanfreqy"	-0.0362605168315068
"WALKING"	"19"	"fbodyaccmeanfreqy"	0.05707673046
"WALKING_DOWNSTAIRS"	"19"	"fbodyaccmeanfreqy"	0.0126113511538462
"WALKING_UPSTAIRS"	"19"	"fbodyaccmeanfreqy"	0.01976741622
"LAYING"	"20"	"fbodyaccmeanfreqy"	0.274452420529412
"SITTING"	"20"	"fbodyaccmeanfreqy"	-0.00500928635151515
"STANDING"	"20"	"fbodyaccmeanfreqy"	-0.164770675523288
"WALKING"	"20"	"fbodyaccmeanfreqy"	-0.00368602589490196
"WALKING_DOWNSTAIRS"	"20"	"fbodyaccmeanfreqy"	-0.04949564172
"WALKING_UPSTAIRS"	"20"	"fbodyaccmeanfreqy"	-0.155662086254902
"LAYING"	"21"	"fbodyaccmeanfreqy"	0.0857486930922889
"SITTING"	"21"	"fbodyaccmeanfreqy"	0.173532229868235
"STANDING"	"21"	"fbodyaccmeanfreqy"	0.0366345350988764
"WALKING"	"21"	"fbodyaccmeanfreqy"	0.0431149928317308
"WALKING_DOWNSTAIRS"	"21"	"fbodyaccmeanfreqy"	-0.146948731184444
"WALKING_UPSTAIRS"	"21"	"fbodyaccmeanfreqy"	-0.0961003618297872
"LAYING"	"22"	"fbodyaccmeanfreqy"	0.0878775831008333
"SITTING"	"22"	"fbodyaccmeanfreqy"	-0.0080693304516129
"STANDING"	"22"	"fbodyaccmeanfreqy"	-0.122387998604286
"WALKING"	"22"	"fbodyaccmeanfreqy"	0.309767108065217
"WALKING_DOWNSTAIRS"	"22"	"fbodyaccmeanfreqy"	0.0282644422805556
"WALKING_UPSTAIRS"	"22"	"fbodyaccmeanfreqy"	-0.0343404000452381
"LAYING"	"23"	"fbodyaccmeanfreqy"	0.0637688819034028
"SITTING"	"23"	"fbodyaccmeanfreqy"	0.130083858026471
"STANDING"	"23"	"fbodyaccmeanfreqy"	0.00252026687779412
"WALKING"	"23"	"fbodyaccmeanfreqy"	0.107804588864407
"WALKING_DOWNSTAIRS"	"23"	"fbodyaccmeanfreqy"	0.0130298524666667
"WALKING_UPSTAIRS"	"23"	"fbodyaccmeanfreqy"	-0.188068413803922
"LAYING"	"24"	"fbodyaccmeanfreqy"	0.2808890233625
"SITTING"	"24"	"fbodyaccmeanfreqy"	0.00154835032647059
"STANDING"	"24"	"fbodyaccmeanfreqy"	-0.0931357413927536
"WALKING"	"24"	"fbodyaccmeanfreqy"	-0.067892712362069
"WALKING_DOWNSTAIRS"	"24"	"fbodyaccmeanfreqy"	-0.0116848720163636
"WALKING_UPSTAIRS"	"24"	"fbodyaccmeanfreqy"	-0.271713646627119
"LAYING"	"25"	"fbodyaccmeanfreqy"	-0.0800093983775342
"SITTING"	"25"	"fbodyaccmeanfreqy"	0.125306723301538
"STANDING"	"25"	"fbodyaccmeanfreqy"	0.0009277035
"WALKING"	"25"	"fbodyaccmeanfreqy"	-0.163298427206757
"WALKING_DOWNSTAIRS"	"25"	"fbodyaccmeanfreqy"	-0.173414057262069
"WALKING_UPSTAIRS"	"25"	"fbodyaccmeanfreqy"	-0.379518455061538
"LAYING"	"26"	"fbodyaccmeanfreqy"	0.274378315092105
"SITTING"	"26"	"fbodyaccmeanfreqy"	0.112830239679487
"STANDING"	"26"	"fbodyaccmeanfreqy"	0.00216184868918919
"WALKING"	"26"	"fbodyaccmeanfreqy"	-0.053962302640678
"WALKING_DOWNSTAIRS"	"26"	"fbodyaccmeanfreqy"	0.0044402193
"WALKING_UPSTAIRS"	"26"	"fbodyaccmeanfreqy"	-0.231358959054545
"LAYING"	"27"	"fbodyaccmeanfreqy"	0.254636552121622
"SITTING"	"27"	"fbodyaccmeanfreqy"	0.144625790198857
"STANDING"	"27"	"fbodyaccmeanfreqy"	0.06545831223625
"WALKING"	"27"	"fbodyaccmeanfreqy"	0.154280392119298
"WALKING_DOWNSTAIRS"	"27"	"fbodyaccmeanfreqy"	0.0530611096231818
"WALKING_UPSTAIRS"	"27"	"fbodyaccmeanfreqy"	-0.18135640627451
"LAYING"	"28"	"fbodyaccmeanfreqy"	-0.07483910088875
"SITTING"	"28"	"fbodyaccmeanfreqy"	-0.0192655570097222
"STANDING"	"28"	"fbodyaccmeanfreqy"	-0.135430639068354
"WALKING"	"28"	"fbodyaccmeanfreqy"	-0.05612513965
"WALKING_DOWNSTAIRS"	"28"	"fbodyaccmeanfreqy"	0.0116076206369565
"WALKING_UPSTAIRS"	"28"	"fbodyaccmeanfreqy"	-0.0852282260803922
"LAYING"	"29"	"fbodyaccmeanfreqy"	0.328259354627536
"SITTING"	"29"	"fbodyaccmeanfreqy"	0.107609317655
"STANDING"	"29"	"fbodyaccmeanfreqy"	0.00473420032492308
"WALKING"	"29"	"fbodyaccmeanfreqy"	0.232676315733962
"WALKING_DOWNSTAIRS"	"29"	"fbodyaccmeanfreqy"	0.1828974943125
"WALKING_UPSTAIRS"	"29"	"fbodyaccmeanfreqy"	-0.131972012708163
"LAYING"	"30"	"fbodyaccmeanfreqy"	0.0705691086571429
"SITTING"	"30"	"fbodyaccmeanfreqy"	0.00713815064193549
"STANDING"	"30"	"fbodyaccmeanfreqy"	-0.237859819881356
